year_month,export_amount,import_amount,trade_balance,country_name,year_month
2000-03-31,13990083,1844109,12145974,요르단,2000-03
2000-03-31,12887558,2413,12885145,리비아,2000-03
2000-03-31,12678964,30501885,-17822921,우크라이나,2000-03
2000-03-31,11909752,2115552,9794200,온두라스,2000-03
2000-03-31,11375403,222128734,-210753331,쿠웨이트,2000-03
2000-03-31,10594795,3436537,7158258,코스타리카,2000-03
2000-03-31,10272583,80124345,-69851762,오만,2000-03
2000-03-31,10097278,13917793,-3820515,우즈베키스탄,2000-03
2000-03-31,9842307,633294,9209013,우루과이,2000-03
2000-03-31,8974584,108374,8866210,캄보디아,2000-03
2000-03-31,8470209,3393615,5076594,모로코,2000-03
2000-03-31,8269992,690068,7579924,레바논,2000-03
2000-03-31,8196413,357285,7839128,튀니지,2000-03
2000-03-31,7586082,11588807,-4002725,카자흐스탄,2000-03
2000-03-31,7227242,58226,7169016,엘살바도르,2000-03
2000-03-31,6812055,11560728,-4748673,체코공화국,2000-03
2000-03-31,6512967,211162,6301805,북마리아나 군도,2000-03
2000-03-31,6359486,1080609,5278877,슬로베니아,2000-03
2000-03-31,6075906,19225,6056681,아프카니스탄,2000-03
2000-03-31,5950713,120901,5829812,마카오,2000-03
2000-03-31,5024744,2856,5021888,니카라과,2000-03
2000-03-31,4988212,403444,4584768,가나,2000-03
2000-03-31,4738513,34731777,-29993264,에쿠아도르,2000-03
2000-03-31,4709875,201496,4508379,유고,2000-03
2000-03-31,4671314,176824,4494490,몽골,2000-03
2000-03-31,3816520,3678,3812842,모리셔스,2000-03
2000-03-31,3759065,2416516,1342549,수단,2000-03
2000-03-31,3454665,34381626,-30926961,바레인,2000-03
2000-03-31,3272951,225231,3047720,케냐,2000-03
2000-03-31,2948580,63379,2885201,크로아티아,2000-03
2000-03-31,2499641,46633145,-44133504,예맨,2000-03
2000-03-31,2103772,0,2103772,파라과이,2000-03
2000-03-31,1985952,710558,1275394,불가리아,2000-03
2000-03-31,1922093,29150,1892943,탄자니아,2000-03
2000-03-31,1804048,17391,1786657,키르기스스탄,2000-03
2000-03-31,1798540,17669,1780871,지부티,2000-03
2000-03-31,1725077,2266949,-541872,파푸아 뉴기니,2000-03
2000-03-31,1679137,0,1679137,불령 리유니온 코모도 제도,2000-03
2000-03-31,1469826,0,1469826,코트디봐르,2000-03
2000-03-31,1455761,1895549,-439788,트리니다드 토바고,2000-03
2000-03-31,1439559,1394317,45242,괌,2000-03
2000-03-31,1438843,0,1438843,토고,2000-03
2000-03-31,1424710,95000,1329710,바하마,2000-03
2000-03-31,1404357,0,1404357,아이티,2000-03
2000-03-31,1355212,1231,1353981,과델로프,2000-03
2000-03-31,1302685,20726,1281959,자마이카,2000-03
2000-03-31,1233724,98,1233626,사모아,2000-03
2000-03-31,1206405,60780026,-59573621,브루나이,2000-03
2000-03-31,1204416,55332208,-54127792,앙골라,2000-03
2000-03-31,1180545,4431790,-3251245,도미니카,2000-03
2000-03-31,1166295,360342,805953,리투아니아,2000-03
2000-03-31,1153319,61547,1091772,라트비아,2000-03
2000-03-31,1094348,8590,1085758,마세도니아,2000-03
2000-03-31,1093130,269975,823155,짐바브웨,2000-03
2000-03-31,1084190,53187,1031003,에티오피아,2000-03
2000-03-31,986159,42102,944057,투르크멘,2000-03
2000-03-31,964660,0,964660,마티니크,2000-03
2000-03-31,936584,0,936584,베닝,2000-03
2000-03-31,930793,88675,842118,네팔,2000-03
2000-03-31,912409,19931,892478,마다카스카르,2000-03
2000-03-31,906355,1941467,-1035112,스와질랜드,2000-03
2000-03-31,844189,3919219,-3075030,벨라루스,2000-03
2000-03-31,841172,0,841172,모잠비크,2000-03
2000-03-31,777003,124568,652435,볼리비아,2000-03
2000-03-31,773280,0,773280,보츠와나,2000-03
2000-03-31,722983,14700,708283,팔라우,2000-03
2000-03-31,708469,215253,493216,아이슬란드,2000-03
2000-03-31,666090,272738,393352,기니,2000-03
2000-03-31,642170,19820,622350,세네갈,2000-03
2000-03-31,636336,326916,309420,카메룬,2000-03
2000-03-31,592783,0,592783,라오스,2000-03
2000-03-31,589339,27769714,-27180375,니제르,2000-03
2000-03-31,582550,0,582550,레소토,2000-03
2000-03-31,577105,0,577105,마이크로네시아,2000-03
2000-03-31,576442,594071,-17629,슬로바키아,2000-03
2000-03-31,573545,39674,533871,피지,2000-03
2000-03-31,507585,0,507585,아루바,2000-03
2000-03-31,476905,0,476905,안티가 바부다,2000-03
2000-03-31,476491,3307760,-2831269,뉴 칼레도니아,2000-03
2000-03-31,465752,73641,392111,바누아투,2000-03
2000-03-31,450593,0,450593,불령 폴리네시아,2000-03
2000-03-31,417926,74540405,-74122479,콩고,2000-03
2000-03-31,410928,27230112,-26819184,가봉,2000-03
2000-03-31,380060,176947,203113,에스토니아,2000-03
2000-03-31,358630,27657,330973,우간다,2000-03
2000-03-31,351416,0,351416,이라크,2000-03
2000-03-31,338046,0,338046,아메리칸 사모아,2000-03
2000-03-31,328521,0,328521,몰도바,2000-03
2000-03-31,286353,138285,148068,타지크,2000-03
2000-03-31,275564,0,275564,영령 캐이맨 군도,2000-03
2000-03-31,274675,8174978,-7900303,룩셈부르그,2000-03
2000-03-31,274532,0,274532,불령 가이아나,2000-03
2000-03-31,271118,2441,268677,수리남,2000-03
2000-03-31,261509,21000,240509,마샬군도,2000-03
2000-03-31,258864,174640,84224,팔레스타인 해방기구(구),2000-03
2000-03-31,245597,0,245597,바베이도스,2000-03
2000-03-31,240231,1633,238598,아제르바이잔,2000-03
2000-03-31,221186,0,221186,보스니아-헤르체고비나,2000-03
2000-03-31,214679,0,214679,버뮤다,2000-03
2000-03-31,213717,0,213717,챠드,2000-03
2000-03-31,192042,0,192042,에리트리아,2000-03
2000-03-31,182668,183305,-637,조지아,2000-03
2000-03-31,172857,280145,-107288,잠비아,2000-03
2000-03-31,152708,0,152708,감비아,2000-03
2000-03-31,150266,0,150266,몰디브,2000-03
2000-03-31,144378,1560,142818,시에라 리온,2000-03
2000-03-31,143239,0,143239,콩고민주공화국,2000-03
2000-03-31,137499,0,137499,가이아나,2000-03
2000-03-31,129409,0,129409,말라위,2000-03
2000-03-31,124228,0,124228,알바니아,2000-03
2000-03-31,108105,94100,14005,벨리제,2000-03
2000-03-31,91873,0,91873,투르크 & 카이코스 군도,2000-03
2000-03-31,88348,43242,45106,세이쉘,2000-03
2000-03-31,86486,844,85642,네덜란드 열도,2000-03
2000-03-31,86315,0,86315,그레나다,2000-03
2000-03-31,71785,0,71785,부탄,2000-03
2000-03-31,68238,0,68238,부룬디,2000-03
2000-03-31,66263,23837,42426,모리타니,2000-03
2000-03-31,48299,0,48299,서사하라,2000-03
2000-03-31,46545,1396383,-1349838,솔로몬 군도,2000-03
2000-03-31,45595,0,45595,소말리아,2000-03
2000-03-31,43403,268334,-224931,나미비아,2000-03
2000-03-31,42557,0,42557,프랑스 메트로폴리탄,2000-03
2000-03-31,34423,223680,-189257,모나코,2000-03
2000-03-31,31804,634065,-602261,말리,2000-03
2000-03-31,26123,0,26123,통가,2000-03
2000-03-31,22811,0,22811,세인트 루시아,2000-03
2000-03-31,21918,0,21918,포클랜드 군도,2000-03
2000-03-31,21700,0,21700,중앙아프리카공화국,2000-03
2000-03-31,21238,4376,16862,부르키나 파소,2000-03
2000-03-31,20840,0,20840,영령 버진군도,2000-03
2000-03-31,16158,0,16158,왈라스 & 퓨투나 군도,2000-03
2000-03-31,15084,128,14956,아르메니아,2000-03
2000-03-31,13170,23643,-10473,안도라,2000-03
2000-03-31,12475,0,12475,세인트 빈센트 그레나딘,2000-03
2000-03-31,8400,33994,-25594,리히텐슈타인,2000-03
2000-03-31,6288,0,6288,노폴크 아일랜드,2000-03
2000-03-31,3734,0,3734,지브랄타,2000-03
2000-03-31,3070,0,3070,그린랜드,2000-03
2000-03-31,2600,0,2600,미령 버진군도,2000-03
2000-03-31,2118,11772994,-11770876,중립지대,2000-03
2000-03-31,1590,0,1590,산마리노,2000-03
2000-03-31,464,0,464,세인트 키츠 네비스,2000-03
2000-03-31,40,0,40,르완다,2000-03
2000-03-31,0,50739,-50739,카보 베르데,2000-03
2000-03-31,0,218060,-218060,기네비소,2000-03
2000-03-31,0,326,-326,세인트 헬레나,2000-03
2000-03-31,0,48830,-48830,크리스마스 아일랜드,2000-03
2000-03-31,0,19745,-19745,상토메 프린스페,2000-03
2000-03-31,0,2002,-2002,허드 앤 맥도날드 군도,2000-03
2000-03-31,0,3421,-3421,마이너 아우틀링 합중국 군도,2000-03
2000-03-31,0,126078,-126078,적도 기니,2000-03
2000-04-30,2698029849,2570157793,127872056,미국,2000-04
2000-04-30,1582707525,2814894617,-1232187092,일본,2000-04
2000-04-30,1366876604,1032362221,334514383,중국,2000-04
2000-04-30,863243219,106338194,756905025,홍콩,2000-04
2000-04-30,696679828,356101217,340578611,대만,2000-04
2000-04-30,430096932,295696888,134400044,싱가포르,2000-04
2000-04-30,409155260,273900911,135254349,영국,2000-04
2000-04-30,402004142,364714691,37289451,독일,2000-04
2000-04-30,292020687,423919354,-131898667,말레이시아,2000-04
2000-04-30,275060291,466718622,-191658331,인도네시아,2000-04
2000-04-30,261545517,126002298,135543219,필리핀,2000-04
2000-04-30,212267475,112464966,99802509,네덜란드,2000-04
2000-04-30,199714256,0,199714256,바하마,2000-04
2000-04-30,183799281,30489023,153310258,멕시코,2000-04
2000-04-30,174105904,511114470,-337008566,호주,2000-04
2000-04-30,169516512,123506099,46010413,이탈리아,2000-04
2000-04-30,169146208,27232782,141913426,베트남,2000-04
2000-04-30,162737790,360622193,-197884403,아랍에미리트 연합,2000-04
2000-04-30,159046566,213230766,-54184200,캐나다,2000-04
2000-04-30,153279635,125065048,28214587,태국,2000-04
2000-04-30,134338557,66762630,67575927,브라질,2000-04
2000-04-30,133976015,146861083,-12885068,이란,2000-04
2000-04-30,129952946,22158392,107794554,스페인,2000-04
2000-04-30,125249724,39420,125210304,라이베리아,2000-04
2000-04-30,121366468,162341151,-40974683,프랑스,2000-04
2000-04-30,109408163,721280741,-611872578,사우디아라비아,2000-04
2000-04-30,108783828,0,108783828,마샬군도,2000-04
2000-04-30,100740761,91854847,8885914,인도,2000-04
2000-04-30,98805840,63335643,35470197,벨기에,2000-04
2000-04-30,97701641,2294393,95407248,튀르키예,2000-04
2000-04-30,74703673,4013993,70689680,이집트,2000-04
2000-04-30,63469405,265948,63203457,파나마,2000-04
2000-04-30,58366192,1389341,56976851,방글라데시,2000-04
2000-04-30,58015108,5754764,52260344,폴란드,2000-04
2000-04-30,56471931,137921588,-81449657,러시아 연방,2000-04
2000-04-30,51044128,2729622,48314506,기타국,2000-04
2000-04-30,48593480,26191836,22401644,핀란드,2000-04
2000-04-30,48420398,64350760,-15930362,아일랜드,2000-04
2000-04-30,47462304,5693816,41768488,과테말라,2000-04
2000-04-30,45046085,415242,44630843,베네주엘라,2000-04
2000-04-30,44761467,34388406,10373061,이스라엘,2000-04
2000-04-30,39411008,70794905,-31383897,칠레,2000-04
2000-04-30,39150392,2335739,36814653,미얀마,2000-04
2000-04-30,39120458,3842501,35277957,스리랑카,2000-04
2000-04-30,38566406,20497857,18068549,파키스탄,2000-04
2000-04-30,34581396,0,34581396,영령 캐이맨 군도,2000-04
2000-04-30,33986341,66748929,-32762588,남아프리카공화국,2000-04
2000-04-30,31044379,2100936,28943443,그리스,2000-04
2000-04-30,28741396,1706053,27035343,아르헨티나,2000-04
2000-04-30,27128871,77490387,-50361516,스위스,2000-04
2000-04-30,26681947,1433317,25248630,포루투갈,2000-04
2000-04-30,26637023,46009521,-19372498,스웨덴,2000-04
2000-04-30,24635656,2759341,21876315,몰타,2000-04
2000-04-30,24507324,56880635,-32373311,뉴질랜드,2000-04
2000-04-30,22608306,8209595,14398711,우즈베키스탄,2000-04
2000-04-30,20414528,20276041,138487,오스트리아,2000-04
2000-04-30,19946428,260,19946168,나이지리아,2000-04
2000-04-30,17785360,4796699,12988661,페루,2000-04
2000-04-30,17671598,8203426,9468172,헝가리,2000-04
2000-04-30,16645462,1444010,15201452,푸에르토리코,2000-04
2000-04-30,16396520,4092440,12304080,도미니카 공화국,2000-04
2000-04-30,16191921,184969,16006952,괌,2000-04
2000-04-30,14904555,553937,14350618,시리아,2000-04
2000-04-30,14473163,3084480,11388683,콜롬비아,2000-04
2000-04-30,14307620,225725314,-211417694,쿠웨이트,2000-04
2000-04-30,13623655,3047913,10575742,온두라스,2000-04
2000-04-30,13352333,33739682,-20387349,덴마크,2000-04
2000-04-30,12284849,452871,11831978,우루과이,2000-04
2000-04-30,11310046,169327,11140719,요르단,2000-04
2000-04-30,10756684,3054161,7702523,루마니아,2000-04
2000-04-30,10513092,0,10513092,알제리,2000-04
2000-04-30,10183806,204012903,-193829097,오만,2000-04
2000-04-30,9563412,3580821,5982591,코스타리카,2000-04
2000-04-30,9317446,13402867,-4085421,노르웨이,2000-04
2000-04-30,8540554,154233,8386321,캄보디아,2000-04
2000-04-30,8469903,27068956,-18599053,우크라이나,2000-04
2000-04-30,8328457,497795,7830662,레바논,2000-04
2000-04-30,8232967,244339,7988628,튀니지,2000-04
2000-04-30,8110256,169,8110087,북마리아나 군도,2000-04
2000-04-30,7978749,183656,7795093,엘살바도르,2000-04
2000-04-30,7450447,178714,7271733,몽골,2000-04
2000-04-30,7368932,9477735,-2108803,체코공화국,2000-04
2000-04-30,6557574,624478,5933096,모로코,2000-04
2000-04-30,6000874,53269198,-47268324,에쿠아도르,2000-04
2000-04-30,5878126,432,5877694,리비아,2000-04
2000-04-30,5283885,53079,5230806,마카오,2000-04
2000-04-30,5197476,0,5197476,니카라과,2000-04
2000-04-30,4794604,1637795,3156809,슬로베니아,2000-04
2000-04-30,4696795,2540963,2155832,카자흐스탄,2000-04
2000-04-30,4312820,2144,4310676,사이프러스,2000-04
2000-04-30,4261167,29790,4231377,앙골라,2000-04
2000-04-30,3985368,176606200,-172620832,카타르,2000-04
2000-04-30,3761650,133231,3628419,케냐,2000-04
2000-04-30,3697124,1935,3695189,아프카니스탄,2000-04
2000-04-30,3440156,55608984,-52168828,예맨,2000-04
2000-04-30,3168177,42063698,-38895521,바레인,2000-04
2000-04-30,3068275,8285322,-5217047,수단,2000-04
2000-04-30,3032374,24724,3007650,니제르,2000-04
2000-04-30,2873953,262312,2611641,가나,2000-04
2000-04-30,2714949,6271,2708678,크로아티아,2000-04
2000-04-30,2599049,6171,2592878,모리셔스,2000-04
2000-04-30,2038061,18283,2019778,파라과이,2000-04
2000-04-30,1972079,2773197,-801118,트리니다드 토바고,2000-04
2000-04-30,1831120,63454,1767666,자마이카,2000-04
2000-04-30,1788004,3460397,-1672393,도미니카,2000-04
2000-04-30,1716061,0,1716061,세인트 빈센트 그레나딘,2000-04
2000-04-30,1708054,28200,1679854,탄자니아,2000-04
2000-04-30,1461757,238428,1223329,네팔,2000-04
2000-04-30,1459975,4811,1455164,토고,2000-04
2000-04-30,1415028,263623,1151405,유고,2000-04
2000-04-30,1384924,0,1384924,코트디봐르,2000-04
2000-04-30,1309340,174177,1135163,짐바브웨,2000-04
2000-04-30,1183550,0,1183550,아이티,2000-04
2000-04-30,1149990,298547,851443,리투아니아,2000-04
2000-04-30,1119592,0,1119592,몰도바,2000-04
2000-04-30,1073740,0,1073740,투르크멘,2000-04
2000-04-30,1061360,233054,828306,아이슬란드,2000-04
2000-04-30,1060076,800418,259658,불가리아,2000-04
2000-04-30,1019194,5137345,-4118151,파푸아 뉴기니,2000-04
2000-04-30,1005243,0,1005243,지부티,2000-04
2000-04-30,945233,0,945233,팔레스타인 해방기구(구),2000-04
2000-04-30,923495,0,923495,팔라우,2000-04
2000-04-30,919315,7646,911669,슬로바키아,2000-04
2000-04-30,916618,1099,915519,과델로프,2000-04
2000-04-30,896701,39538,857163,마다카스카르,2000-04
2000-04-30,857860,103512,754348,에리트리아,2000-04
2000-04-30,849364,0,849364,베닝,2000-04
2000-04-30,846857,149097,697760,카메룬,2000-04
2000-04-30,820402,642604,177798,에스토니아,2000-04
2000-04-30,785119,121703,663416,라트비아,2000-04
2000-04-30,781442,32093,749349,에티오피아,2000-04
2000-04-30,776625,722616,54009,뉴 칼레도니아,2000-04
2000-04-30,737199,0,737199,마세도니아,2000-04
2000-04-30,731913,7138,724775,레소토,2000-04
2000-04-30,701625,2915511,-2213886,스와질랜드,2000-04
2000-04-30,697512,243397,454115,나미비아,2000-04
2000-04-30,680239,70727725,-70047486,브루나이,2000-04
2000-04-30,643782,0,643782,불령 리유니온 코모도 제도,2000-04
2000-04-30,586963,0,586963,모잠비크,2000-04
2000-04-30,582221,0,582221,마티니크,2000-04
2000-04-30,565679,42390226,-41824547,콩고,2000-04
2000-04-30,563475,0,563475,키르기스스탄,2000-04
2000-04-30,537024,10674,526350,세네갈,2000-04
2000-04-30,528939,20461,508478,라오스,2000-04
2000-04-30,525261,46805,478456,피지,2000-04
2000-04-30,524230,0,524230,말라위,2000-04
2000-04-30,511151,832015,-320864,벨라루스,2000-04
2000-04-30,510356,110,510246,바베이도스,2000-04
2000-04-30,496783,0,496783,가봉,2000-04
2000-04-30,493948,42426,451522,우간다,2000-04
2000-04-30,390318,0,390318,아루바,2000-04
2000-04-30,372301,11111,361190,버뮤다,2000-04
2000-04-30,360947,637,360310,아제르바이잔,2000-04
2000-04-30,357477,341476,16001,기니,2000-04
2000-04-30,330482,0,330482,사모아,2000-04
2000-04-30,308606,2205,306401,마이크로네시아,2000-04
2000-04-30,285100,0,285100,안티가 바부다,2000-04
2000-04-30,274502,8265,266237,아메리칸 사모아,2000-04
2000-04-30,274065,2710,271355,볼리비아,2000-04
2000-04-30,188880,0,188880,보츠와나,2000-04
2000-04-30,187743,5401192,-5213449,룩셈부르그,2000-04
2000-04-30,178285,0,178285,불령 폴리네시아,2000-04
2000-04-30,167850,0,167850,수리남,2000-04
2000-04-30,159961,0,159961,모리타니,2000-04
2000-04-30,146990,0,146990,보스니아-헤르체고비나,2000-04
2000-04-30,141690,0,141690,시에라 리온,2000-04
2000-04-30,138018,0,138018,허드 앤 맥도날드 군도,2000-04
2000-04-30,134135,121842,12293,조지아,2000-04
2000-04-30,127819,183635,-55816,가이아나,2000-04
2000-04-30,127420,660893,-533473,벨리제,2000-04
2000-04-30,114957,467466,-352509,타지크,2000-04
2000-04-30,110064,99420,10644,바누아투,2000-04
2000-04-30,109382,1214979,-1105597,솔로몬 군도,2000-04
2000-04-30,106172,222665,-116493,잠비아,2000-04
2000-04-30,96637,0,96637,키리바티,2000-04
2000-04-30,91190,0,91190,소말리아,2000-04
2000-04-30,90232,21300,68932,감비아,2000-04
2000-04-30,82626,0,82626,티모르,2000-04
2000-04-30,67022,0,67022,웨이크 아일랜드,2000-04
